filepath,condition,mos,dataset,split
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07850_chp_0024_reader_00007_18_seg_live_skype_423.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07862_chp_0013_reader_02310_38_seg_live_phone_424.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07862_chp_0013_reader_02310_38_seg_live_skype_424.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07902_chp_0022_reader_02605_3_seg_live_phone_426.wav,VoIP-landline to mobile,1.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07902_chp_0022_reader_02605_3_seg_live_skype_426.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07906_chp_0012_reader_10616_0_seg_live_phone_427.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07906_chp_0012_reader_10616_0_seg_live_skype_427.wav,Skype,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07926_chp_0016_reader_07300_40_seg_live_phone_429.wav,VoIP-landline to mobile,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07926_chp_0016_reader_07300_40_seg_live_skype_429.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07926_chp_0068_reader_02568_28_seg_live_phone_430.wav,VoIP-landline to mobile,1.125,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07926_chp_0068_reader_02568_28_seg_live_skype_430.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07962_chp_0016_reader_06967_26_seg_live_phone_431.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07962_chp_0016_reader_06967_26_seg_live_skype_431.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07970_chp_0002_reader_11151_18_seg_live_phone_432.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07970_chp_0002_reader_11151_18_seg_live_skype_432.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07992_chp_0018_reader_02680_38_seg_live_phone_433.wav,VoIP-landline to mobile,1.75,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_07992_chp_0018_reader_02680_38_seg_live_skype_433.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08001_chp_0011_reader_00635_27_seg_live_phone_434.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08001_chp_0011_reader_00635_27_seg_live_skype_434.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08007_chp_0004_reader_06135_0_seg_live_skype_435.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08032_chp_0008_reader_03062_24_seg_live_skype_436.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08058_chp_0022_reader_02227_40_seg_live_skype_439.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08070_chp_0010_reader_00106_19_seg_live_skype_440.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08115_chp_0009_reader_02296_21_seg_live_skype_441.wav,Skype,1.75,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08122_chp_0013_reader_01736_11_seg_live_skype_442.wav,Skype,2.22222222222222,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08134_chp_0024_reader_11252_18_seg_live_skype_445.wav,Skype,3.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08158_chp_0010_reader_04257_135_seg_live_skype_446.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08160_chp_0022_reader_03323_29_seg_live_skype_447.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08162_chp_0021_reader_02208_4_seg_live_skype_448.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08205_chp_0001_reader_08836_1_seg_live_skype_450.wav,Skype,3.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08240_chp_0025_reader_10300_25_seg_live_skype_453.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08240_chp_0036_reader_11411_28_seg_live_skype_454.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08241_chp_0026_reader_01039_27_seg_live_skype_455.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08253_chp_0002_reader_01172_17_seg_live_skype_456.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08260_chp_0011_reader_11110_8_seg_live_skype_457.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08292_chp_0010_reader_10194_3_seg_live_phone_458.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08292_chp_0010_reader_10194_3_seg_live_skype_458.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08293_chp_0001_reader_00390_12_seg_live_phone_459.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08293_chp_0001_reader_00390_12_seg_live_skype_459.wav,Skype,2.1666666666666696,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08293_chp_0014_reader_07695_2_seg_live_phone_461.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08293_chp_0014_reader_07695_2_seg_live_skype_461.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08301_chp_0016_reader_07285_4_seg_live_phone_462.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08301_chp_0016_reader_07285_4_seg_live_skype_462.wav,Skype,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08306_chp_0007_reader_11405_2_seg_live_phone_463.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08306_chp_0007_reader_11405_2_seg_live_skype_463.wav,Skype,1.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08329_chp_0005_reader_08604_18_seg_live_phone_464.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08329_chp_0005_reader_08604_18_seg_live_skype_464.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08343_chp_0018_reader_06348_7_seg_live_phone_465.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08343_chp_0018_reader_06348_7_seg_live_skype_465.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08430_chp_0015_reader_05812_27_seg_live_phone_466.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08430_chp_0015_reader_05812_27_seg_live_skype_466.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08455_chp_0006_reader_00686_43_seg_live_phone_467.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08455_chp_0006_reader_00686_43_seg_live_skype_467.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08464_chp_0017_reader_07477_38_seg_live_phone_468.wav,VoIP-landline to mobile,1.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08464_chp_0017_reader_07477_38_seg_live_skype_468.wav,Skype,3.125,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08491_chp_0005_reader_07649_0_seg_live_phone_469.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08491_chp_0005_reader_07649_0_seg_live_skype_469.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08497_chp_0011_reader_03011_0_seg_live_phone_470.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08497_chp_0011_reader_03011_0_seg_live_skype_470.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08524_chp_0010_reader_09720_2_seg_live_phone_471.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08524_chp_0010_reader_09720_2_seg_live_skype_471.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08580_chp_0003_reader_09073_72_seg_live_phone_472.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08580_chp_0003_reader_09073_72_seg_live_skype_472.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08583_chp_0009_reader_05722_3_seg_live_phone_473.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08583_chp_0009_reader_05722_3_seg_live_skype_473.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08591_chp_0014_reader_04277_14_seg_live_phone_474.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08591_chp_0014_reader_04277_14_seg_live_skype_474.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08599_chp_0006_reader_08970_21_seg_live_phone_475.wav,VoIP-landline to mobile,2.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08599_chp_0006_reader_08970_21_seg_live_skype_475.wav,Skype,2.3333333333333304,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08629_chp_0019_reader_00094_20_seg_live_phone_476.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08629_chp_0019_reader_00094_20_seg_live_skype_476.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08665_chp_0001_reader_02846_12_seg_live_phone_477.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08665_chp_0001_reader_02846_12_seg_live_skype_477.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08681_chp_0008_reader_02480_2_seg_live_phone_478.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08681_chp_0008_reader_02480_2_seg_live_skype_478.wav,Skype,2.75,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08702_chp_0030_reader_05679_18_seg_live_phone_479.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08702_chp_0030_reader_05679_18_seg_live_skype_479.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08729_chp_0003_reader_11970_37_seg_live_phone_480.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08729_chp_0003_reader_11970_37_seg_live_skype_480.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08757_chp_0011_reader_00212_4_seg_live_phone_482.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08757_chp_0011_reader_00212_4_seg_live_skype_482.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08803_chp_0021_reader_11591_13_seg_live_phone_483.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08803_chp_0021_reader_11591_13_seg_live_skype_483.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08841_chp_0024_reader_06703_4_seg_live_phone_484.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08841_chp_0024_reader_06703_4_seg_live_skype_484.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08932_chp_0020_reader_11216_33_seg_live_phone_487.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08932_chp_0020_reader_11216_33_seg_live_skype_487.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08968_chp_0013_reader_05933_1_seg_live_phone_488.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08968_chp_0013_reader_05933_1_seg_live_skype_488.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08972_chp_0006_reader_08432_0_seg_live_phone_489.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_08972_chp_0006_reader_08432_0_seg_live_skype_489.wav,Skype,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09010_chp_0028_reader_02189_5_seg_live_phone_490.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09010_chp_0028_reader_02189_5_seg_live_skype_490.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09070_chp_0002_reader_09031_26_seg_live_phone_493.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09070_chp_0002_reader_09031_26_seg_live_skype_493.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09073_chp_0003_reader_05225_4_seg_live_phone_495.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09073_chp_0003_reader_05225_4_seg_live_skype_495.wav,Skype,3.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09074_chp_0017_reader_01490_9_seg_live_phone_496.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09074_chp_0017_reader_01490_9_seg_live_skype_496.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09110_chp_0026_reader_00634_3_seg_live_phone_497.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09110_chp_0026_reader_00634_3_seg_live_skype_497.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09118_chp_0016_reader_09758_24_seg_live_phone_498.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09118_chp_0016_reader_09758_24_seg_live_skype_498.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09136_chp_0007_reader_05924_5_seg_live_phone_499.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09136_chp_0007_reader_05924_5_seg_live_skype_499.wav,Skype,2.42857142857143,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09167_chp_0014_reader_09771_4_seg_live_phone_501.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09167_chp_0014_reader_09771_4_seg_live_skype_501.wav,Skype,2.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09174_chp_0001_reader_08396_11_seg_live_phone_502.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09174_chp_0001_reader_08396_11_seg_live_skype_502.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09178_chp_0004_reader_05614_20_seg_live_phone_503.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09178_chp_0004_reader_05614_20_seg_live_skype_503.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09183_chp_0013_reader_03686_45_seg_live_phone_504.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09183_chp_0013_reader_03686_45_seg_live_skype_504.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09195_chp_0012_reader_00097_6_seg_live_phone_506.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09248_chp_0016_reader_10525_10_seg_live_phone_507.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09248_chp_0016_reader_10525_10_seg_live_skype_507.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09254_chp_0015_reader_05683_3_seg_live_phone_508.wav,VoIP-landline to mobile,2.75,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09254_chp_0015_reader_05683_3_seg_live_skype_508.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0020_reader_05324_9_seg_live_phone_509.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0020_reader_05324_9_seg_live_skype_509.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0067_reader_06963_6_seg_live_phone_510.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0067_reader_06963_6_seg_live_skype_510.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0073_reader_06643_8_seg_live_phone_511.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09255_chp_0073_reader_06643_8_seg_live_skype_511.wav,Skype,2.44444444444444,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09323_chp_0023_reader_05621_40_seg_live_phone_513.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09323_chp_0023_reader_05621_40_seg_live_skype_513.wav,Skype,1.125,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09391_chp_0005_reader_10921_20_seg_live_phone_516.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09391_chp_0005_reader_10921_20_seg_live_skype_516.wav,Skype,1.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09393_chp_0017_reader_06919_28_seg_live_phone_517.wav,VoIP-landline to mobile,1.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09393_chp_0017_reader_06919_28_seg_live_skype_517.wav,Skype,2.1666666666666696,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09395_chp_0023_reader_07848_17_seg_live_phone_518.wav,VoIP-landline to mobile,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09395_chp_0023_reader_07848_17_seg_live_skype_518.wav,Skype,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09411_chp_0001_reader_08944_1_seg_live_phone_519.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09411_chp_0001_reader_08944_1_seg_live_skype_519.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09412_chp_0021_reader_01075_0_seg_live_phone_520.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09412_chp_0021_reader_01075_0_seg_live_skype_520.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09422_chp_0051_reader_05367_4_seg_live_phone_521.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09422_chp_0051_reader_05367_4_seg_live_skype_521.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09490_chp_0018_reader_09283_5_seg_live_phone_522.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09490_chp_0018_reader_09283_5_seg_live_skype_522.wav,Skype,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09544_chp_0008_reader_06221_4_seg_live_phone_525.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09544_chp_0008_reader_06221_4_seg_live_skype_525.wav,Skype,1.875,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09558_chp_0001_reader_01717_3_seg_live_phone_526.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09558_chp_0001_reader_01717_3_seg_live_skype_526.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09613_chp_0019_reader_07352_8_seg_live_phone_528.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09613_chp_0019_reader_07352_8_seg_live_skype_528.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09653_chp_0007_reader_11917_46_seg_live_phone_530.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09653_chp_0007_reader_11917_46_seg_live_skype_530.wav,Skype,4.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09672_chp_0000_reader_07516_2_seg_live_phone_531.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09672_chp_0000_reader_07516_2_seg_live_skype_531.wav,Skype,4.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09672_chp_0003_reader_01986_28_seg_live_phone_532.wav,VoIP-landline to mobile,3.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09672_chp_0003_reader_01986_28_seg_live_skype_532.wav,Skype,3.0,nisqa_train_live,calibration
